Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,ACS19_5yr_B02018001,ACS19_5yr_B02018002,ACS19_5yr_B02018003,ACS19_5yr_B02018004,ACS19_5yr_B02018005,ACS19_5yr_B02018006,ACS19_5yr_B02018007,ACS19_5yr_B02018008,ACS19_5yr_B02018009,ACS19_5yr_B02018010,ACS19_5yr_B02018011,ACS19_5yr_B02018012,ACS19_5yr_B02018013,ACS19_5yr_B02018014,ACS19_5yr_B02018015,ACS19_5yr_B02018016,ACS19_5yr_B02018017,ACS19_5yr_B02018018,ACS19_5yr_B02018019,ACS19_5yr_B02018020,ACS19_5yr_B02018021,ACS19_5yr_B02018022,ACS19_5yr_B02018023,ACS19_5yr_B02018024,ACS19_5yr_B02018001s,ACS19_5yr_B02018002s,ACS19_5yr_B02018003s,ACS19_5yr_B02018004s,ACS19_5yr_B02018005s,ACS19_5yr_B02018006s,ACS19_5yr_B02018007s,ACS19_5yr_B02018008s,ACS19_5yr_B02018009s,ACS19_5yr_B02018010s,ACS19_5yr_B02018011s,ACS19_5yr_B02018012s,ACS19_5yr_B02018013s,ACS19_5yr_B02018014s,ACS19_5yr_B02018015s,ACS19_5yr_B02018016s,ACS19_5yr_B02018017s,ACS19_5yr_B02018018s,ACS19_5yr_B02018019s,ACS19_5yr_B02018020s,ACS19_5yr_B02018021s,ACS19_5yr_B02018022s,ACS19_5yr_B02018023s,ACS19_5yr_B02018024s
"482878039352","32100US482878039352","Kingsville city; Kingsville","Kingsville city; Kingsville, TX Micro Area; Texas","tx","321","00","ACSSF","0029507",,,,,"48",,,"39352",,,,,,,,,,,"28780",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,25605,850,372,0,0,0,0,21,286,0,99,51,0,0,0,0,0,0,0,0,14,7,0,0,0,71.51515,97.57576,15.15152,15.15152,15.15152,15.15152,18.18182,120,15.15152,66.06061,56.36364,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,26.06061,15.15152,15.15152,15.15152
"482950041164","32100US482950041164","Lamesa city; Lamesa","Lamesa city; Lamesa, TX Micro Area; Texas","tx","321","00","ACSSF","0029508",,,,,"48",,,"41164",,,,,,,,,,,"29500",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,9221,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.30303,11.51515,11.51515,11.51515,11.51515,11.51515,10.30303,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515
"482970041464","32100US482970041464","Laredo city; Laredo","Laredo city; Laredo, TX Metro Area; Texas","tx","321","00","ACSSF","0029509",,,,,"48",,,"41464",,,,,,,,,,,"29700",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,259151,1526,315,0,0,0,0,212,370,0,0,52,177,0,0,0,0,0,0,0,0,62,321,0,17,96.9697,123.6364,19.39394,19.39394,19.39394,19.39394,109.0909,176.3636,19.39394,19.39394,36.9697,75.75758,19.39394,19.39394,19.39394,19.39394,19.39394,19.39394,19.39394,19.39394,63.0303,147.2727,19.39394,13.33333
"483022042448","32100US483022042448","Levelland city; Levelland","Levelland city; Levelland, TX Micro Area; Texas","tx","321","00","ACSSF","0029510",,,,,"48",,,"42448",,,,,,,,,,,"30220",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,13596,183,12,0,0,0,0,7,115,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,9,90.90909,11.51515,12.72727,12.72727,12.72727,12.72727,9.090909,76.36364,12.72727,12.72727,9.69697,34.54546,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,10.30303
"483098043888","32100US483098043888","Longview city; Longview","Longview city; Longview, TX Metro Area; Texas","tx","321","00","ACSSF","0029511",,,,,"48",,,"43888",,,,,,,,,,,"30980",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,81653,1700,242,0,0,0,18,116,345,0,21,59,196,0,0,0,178,0,101,0,0,38,316,0,70,166.0606,115.1515,19.39394,19.39394,19.39394,15.75758,66.06061,116.9697,19.39394,18.78788,34.54546,78.18182,19.39394,19.39394,19.39394,108.4848,19.39394,98.18182,19.39394,19.39394,27.87879,109.697,19.39394,48.48485
"483118045000","32100US483118045000","Lubbock city; Lubbock","Lubbock city; Lubbock, TX Metro Area; Texas","tx","321","00","ACSSF","0029512",,,,,"48",,,"45000",,,,,,,,,,,"31180",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,253851,8336,1489,38,0,0,25,1590,1420,0,9,654,671,79,20,0,59,0,164,194,20,436,831,0,637,209.0909,272.1212,33.93939,19.39394,19.39394,23.0303,260,226.6667,19.39394,9.69697,175.1515,131.5152,41.21212,17.57576,19.39394,40,19.39394,73.93939,106.6667,13.93939,135.1515,246.6667,19.39394,168.4848
"483126045072","32100US483126045072","Lufkin city; Lufkin","Lufkin city; Lufkin, TX Micro Area; Texas","tx","321","00","ACSSF","0029513",,,,,"48",,,"45072",,,,,,,,,,,"31260",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,35465,815,234,0,0,19,0,226,256,0,5,0,4,0,0,0,0,0,0,0,0,18,17,0,36,103.6364,90.90909,17.57576,17.57576,19.39394,17.57576,137.5758,119.3939,17.57576,6.060606,17.57576,5.454545,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,16.36364,14.54545,17.57576,27.27273
"483258022660","32100US483258022660","Edinburg city; McAllen-Edinburg-Mission","Edinburg city; McAllen-Edinburg-Mission, TX Metro Area; Texas","tx","321","00","ACSSF","0029514",,,,,"48",,,"22660",,,,,,,,,,,"32580",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,95847,2425,673,83,0,10,0,131,1348,0,0,34,0,0,0,0,0,0,0,0,0,13,100,12,21,342.4243,237.5758,81.81818,19.39394,10.30303,19.39394,106.0606,223.6364,19.39394,19.39394,33.33333,19.39394,19.39394,19.39394,19.39394,19.39394,19.39394,19.39394,19.39394,19.39394,12.12121,107.2727,9.69697,19.39394
"483258045384","32100US483258045384","McAllen city; McAllen-Edinburg-Mission","McAllen city; McAllen-Edinburg-Mission, TX Metro Area; Texas","tx","321","00","ACSSF","0029515",,,,,"48",,,"45384",,,,,,,,,,,"32580",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,141968,4177,593,0,0,85,0,214,1985,0,10,145,285,0,0,0,0,0,0,0,0,15,577,0,268,380.606,208.4848,19.39394,19.39394,82.42424,19.39394,104.8485,330.9091,19.39394,9.69697,62.42424,82.42424,19.39394,19.39394,19.39394,19.39394,19.39394,19.39394,19.39394,19.39394,15.75758,258.1818,19.39394,133.3333
"483258048768","32100US483258048768","Mission city; McAllen-Edinburg-Mission","Mission city; McAllen-Edinburg-Mission, TX Metro Area; Texas","tx","321","00","ACSSF","0029516",,,,,"48",,,"48768",,,,,,,,,,,"32580",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,83567,1699,70,0,0,0,0,111,533,0,0,395,418,0,0,0,0,0,0,0,32,0,70,0,70,271.5151,71.51515,19.39394,19.39394,19.39394,19.39394,104.8485,229.0909,19.39394,19.39394,220,146.6667,19.39394,19.39394,19.39394,19.39394,19.39394,19.39394,19.39394,28.48485,19.39394,59.39394,19.39394,67.87878
"483326048072","32100US483326048072","Midland city; Midland","Midland city; Midland, TX Metro Area; Texas","tx","321","00","ACSSF","0029517",,,,,"48",,,"48072",,,,,,,,,,,"33260",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,138549,4309,618,0,0,573,4,886,515,0,162,23,591,70,7,0,0,0,11,32,0,6,482,0,329,313.9394,221.2121,19.39394,19.39394,254.5455,4.242424,254.5455,160,19.39394,135.7576,40,303.6364,70.90909,6.666667,19.39394,19.39394,19.39394,12.72727,24.84848,19.39394,6.666667,183.6364,19.39394,142.4242
"483342048684","32100US483342048684","Mineral Wells city (part); Mineral Wells","Mineral Wells city (part); Mineral Wells, TX Micro Area; Texas","tx","321","00","ACSSF","0029518",,,,,"48",,,"48684",,,,,,,,,,,"33420",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,14762,234,178,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,12,0,0,20.60606,41.81818,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,35.75758,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,13.93939,12.72727,12.72727
"483442049800","32100US483442049800","Mount Pleasant city; Mount Pleasant","Mount Pleasant city; Mount Pleasant, TX Micro Area; Texas","tx","321","00","ACSSF","0029519",,,,,"48",,,"49800",,,,,,,,,,,"34420",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,15973,375,10,0,0,0,0,0,78,0,0,4,56,0,0,0,179,0,11,0,0,0,29,0,8,83.63636,9.69697,12.72727,12.72727,12.72727,12.72727,12.72727,60,12.72727,12.72727,3.636364,40.60606,12.72727,12.72727,12.72727,102.4242,12.72727,9.69697,12.72727,12.72727,12.72727,30.30303,12.72727,9.090909
"483486050256","32100US483486050256","Nacogdoches city; Nacogdoches","Nacogdoches city; Nacogdoches, TX Micro Area; Texas","tx","321","00","ACSSF","0029520",,,,,"48",,,"50256",,,,,,,,,,,"34860",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,33200,1008,258,0,0,17,0,78,255,0,0,47,140,0,0,14,0,0,0,91,0,10,98,0,0,136.3636,124.8485,17.57576,17.57576,18.78788,17.57576,55.75758,113.9394,17.57576,17.57576,29.69697,123.0303,17.57576,17.57576,13.33333,17.57576,17.57576,17.57576,77.57576,17.57576,9.69697,67.27273,17.57576,17.57576
"483622053388","32100US483622053388","Odessa city (part); Odessa","Odessa city (part); Odessa, TX Metro Area; Texas","tx","321","00","ACSSF","0029521",,,,,"48",,,"53388",,,,,,,,,,,"36220",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,117007,1758,357,0,0,0,16,305,525,0,0,109,0,0,0,0,23,0,185,0,0,44,183,0,11,151.5152,189.697,19.39394,19.39394,19.39394,16.36364,135.7576,113.9394,19.39394,19.39394,50.90909,19.39394,19.39394,19.39394,19.39394,26.06061,19.39394,149.697,19.39394,19.39394,43.0303,84.84849,19.39394,10.30303
"483730054708","32100US483730054708","Palestine city; Palestine","Palestine city; Palestine, TX Micro Area; Texas","tx","321","00","ACSSF","0029522",,,,,"48",,,"54708",,,,,,,,,,,"37300",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,17989,394,0,0,0,0,0,0,165,0,21,5,0,0,0,0,0,0,0,0,0,0,203,0,0,35.75758,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,120,12.72727,28.48485,4.848485,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,129.0909,12.72727,12.72727
"483742054912","32100US483742054912","Pampa city; Pampa","Pampa city; Pampa, TX Micro Area; Texas","tx","321","00","ACSSF","0029523",,,,,"48",,,"54912",,,,,,,,,,,"37420",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,17538,70,0,0,0,0,0,25,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,31,33.33333,12.72727,12.72727,12.72727,12.72727,12.72727,21.21212,12.72727,12.72727,12.72727,9.090909,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,5.454545,12.72727,24.84848
"483758055080","32100US483758055080","Paris city; Paris","Paris city; Paris, TX Micro Area; Texas","tx","321","00","ACSSF","0029524",,,,,"48",,,"55080",,,,,,,,,,,"37580",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,24807,367,0,0,0,0,0,126,159,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,65.45454,15.15152,15.15152,15.15152,15.15152,15.15152,71.51515,59.39394,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,52.72727,15.15152,15.15152
"483777056384","32100US483777056384","Pearsall city; Pearsall","Pearsall city; Pearsall, TX Micro Area; Texas","tx","321","00","ACSSF","0029525",,,,,"48",,,"56384",,,,,,,,,,,"37770",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,10436,169,58,17,0,0,0,36,0,0,0,9,0,0,0,0,8,0,0,8,0,0,0,0,33,36.9697,18.18182,13.33333,12.72727,12.72727,12.72727,23.63636,12.72727,12.72727,12.72727,10.30303,12.72727,12.72727,12.72727,12.72727,9.090909,12.72727,12.72727,9.69697,12.72727,12.72727,12.72727,12.72727,18.78788
"483778056516","32100US483778056516","Pecos city; Pecos","Pecos city; Pecos, TX Micro Area; Texas","tx","321","00","ACSSF","0029526",,,,,"48",,,"56516",,,,,,,,,,,"37780",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,10108,171,69,0,0,0,0,0,84,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,97.57576,66.06061,12.72727,12.72727,12.72727,12.72727,12.72727,75.15151,12.72727,12.72727,12.72727,15.75758,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727
"483838057980","32100US483838057980","Plainview city; Plainview","Plainview city; Plainview, TX Micro Area; Texas","tx","321","00","ACSSF","0029527",,,,,"48",,,"57980",,,,,,,,,,,"38380",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,20492,311,3,0,0,0,0,50,51,0,0,21,10,0,0,0,0,0,0,0,0,0,4,0,172,146.6667,3.030303,15.15152,15.15152,15.15152,15.15152,26.66667,33.33333,15.15152,15.15152,12.72727,12.12121,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,6.060606,15.15152,140
"483892058916","32100US483892058916","Port Lavaca city; Port Lavaca","Port Lavaca city; Port Lavaca, TX Micro Area; Texas","tx","321","00","ACSSF","0029528",,,,,"48",,,"58916",,,,,,,,,,,"38920",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,12147,1159,68,0,0,627,0,250,25,0,0,12,43,0,0,0,0,0,0,0,101,0,33,0,0,71.51515,48.48485,12.72727,12.72727,133.9394,12.72727,91.51515,20.60606,12.72727,12.72727,15.15152,44.24242,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,50.90909,12.72727,23.0303,12.72727,12.72727
"483970060836","32100US483970060836","Raymondville city; Raymondville","Raymondville city; Raymondville, TX Micro Area; Texas","tx","321","00","ACSSF","0029529",,,,,"48",,,"60836",,,,,,,,,,,"39700",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,11021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727
"484010062168","32100US484010062168","Rio Grande City city; Rio Grande City-Roma","Rio Grande City city; Rio Grande City-Roma, TX Micro Area; Texas","tx","321","00","ACSSF","0029530",,,,,"48",,,"62168",,,,,,,,,,,"40100",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,14408,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.636364,3.636364,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727
"484010063020","32100US484010063020","Roma city; Rio Grande City-Roma","Roma city; Rio Grande City-Roma, TX Micro Area; Texas","tx","321","00","ACSSF","0029531",,,,,"48",,,"63020",,,,,,,,,,,"40100",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,11397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727
"484053062804","32100US484053062804","Rockport city; Rockport","Rockport city; Rockport, TX Micro Area; Texas","tx","321","00","ACSSF","0029532",,,,,"48",,,"62804",,,,,,,,,,,"40530",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,10841,279,0,0,0,0,0,0,38,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,155.7576,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,44.84848,12.72727,12.72727,12.72727,12.72727,142.4242,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727
"484166064472","32100US484166064472","San Angelo city; San Angelo","San Angelo city; San Angelo, TX Metro Area; Texas","tx","321","00","ACSSF","0029533",,,,,"48",,,"64472",,,,,,,,,,,"41660",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,100031,1914,367,0,0,0,12,45,647,23,0,190,367,33,0,0,0,0,30,0,0,18,55,0,127,103.0303,174.5455,19.39394,19.39394,19.39394,11.51515,29.09091,134.5455,20.60606,19.39394,83.63636,86.06061,26.66667,19.39394,19.39394,19.39394,19.39394,26.06061,19.39394,19.39394,19.39394,46.06061,19.39394,72.12122
"484170050820","32100US484170050820","New Braunfels city; San Antonio-New Braunfels","New Braunfels city; San Antonio-New Braunfels, TX Metro Area; Texas","tx","321","00","ACSSF","0029534",,,,,"48",,,"50820",,,,,,,,,,,"41700",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,79438,1515,345,0,0,0,124,271,139,13,0,205,99,0,0,0,222,0,0,0,0,38,30,0,29,160,125.4545,19.39394,19.39394,19.39394,75.15151,106.0606,57.57576,11.51515,19.39394,79.39394,49.69697,19.39394,19.39394,19.39394,145.4545,19.39394,19.39394,19.39394,19.39394,27.27273,23.0303,19.39394,25.45455
"484170065000","32100US484170065000","San Antonio city; San Antonio-New Braunfels","San Antonio city; San Antonio-New Braunfels, TX Metro Area; Texas","tx","321","00","ACSSF","0029535",,,,,"48",,,"65000",,,,,,,,,,,"41700",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,1508083,57370,12962,337,86,493,59,8087,12899,27,99,4253,4210,400,51,100,947,52,1406,95,530,966,5566,0,3745,1121.818,951.5151,110.303,95.75758,193.3333,23.0303,623.6364,876.3636,23.63636,38.78788,436.3636,397.5757,187.2727,32.72727,81.81818,497.5757,38.18182,323.0303,70.30303,128.4848,131.5152,600.6061,19.39394,627.2727
"484330019900","32100US484330019900","Denison city; Sherman-Denison","Denison city; Sherman-Denison, TX Metro Area; Texas","tx","321","00","ACSSF","0029536",,,,,"48",,,"19900",,,,,,,,,,,"43300",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,24340,306,62,0,0,0,35,127,3,0,0,39,30,0,0,0,0,0,0,0,0,10,0,0,0,115.7576,48.48485,15.15152,15.15152,15.15152,30.30303,78.78788,3.636364,15.15152,15.15152,24.24242,33.33333,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,10.30303,15.15152,15.15152,15.15152
"484330067496","32100US484330067496","Sherman city; Sherman-Denison","Sherman city; Sherman-Denison, TX Metro Area; Texas","tx","321","00","ACSSF","0029537",,,,,"48",,,"67496",,,,,,,,,,,"43300",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,42432,1529,234,134,0,605,0,150,139,0,0,66,64,0,0,0,0,0,11,0,0,0,84,0,42,164.8485,132.7273,113.9394,17.57576,227.2727,17.57576,78.78788,75.15151,17.57576,17.57576,43.63636,39.39394,17.57576,17.57576,17.57576,17.57576,17.57576,11.51515,17.57576,17.57576,17.57576,33.93939,17.57576,20
"484366068624","32100US484366068624","Snyder city; Snyder","Snyder city; Snyder, TX Micro Area; Texas","tx","321","00","ACSSF","0029538",,,,,"48",,,"68624",,,,,,,,,,,"43660",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,11323,150,0,0,0,0,0,13,21,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,17,80.60606,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,24.24242,12.72727,12.72727,12.72727,75.75758,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,19.39394
"484450070208","32100US484450070208","Stephenville city; Stephenville","Stephenville city; Stephenville, TX Micro Area; Texas","tx","321","00","ACSSF","0029539",,,,,"48",,,"70208",,,,,,,,,,,"44500",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,20603,293,39,0,0,0,0,62,26,0,0,14,58,6,0,0,47,0,7,0,6,0,28,0,0,49.69697,16.9697,15.15152,15.15152,15.15152,15.15152,34.54546,16.36364,15.15152,15.15152,13.93939,32.12121,7.272727,15.15152,15.15152,40.60606,15.15152,7.878788,15.15152,7.878788,15.15152,22.42424,15.15152,15.15152
"484486070904","32100US484486070904","Sulphur Springs city; Sulphur Springs","Sulphur Springs city; Sulphur Springs, TX Micro Area; Texas","tx","321","00","ACSSF","0029540",,,,,"48",,,"70904",,,,,,,,,,,"44860",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,16014,179,40,0,0,0,0,31,0,0,0,0,31,0,0,0,0,0,12,0,0,0,39,0,26,38.78788,31.51515,12.72727,12.72727,12.72727,12.72727,21.21212,12.72727,12.72727,12.72727,12.72727,26.06061,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,30.30303,12.72727,16.9697
"484502071540","32100US484502071540","Sweetwater city; Sweetwater","Sweetwater city; Sweetwater, TX Micro Area; Texas","tx","321","00","ACSSF","0029541",,,,,"48",,,"71540",,,,,,,,,,,"45020",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,10626,129,31,0,0,0,0,0,8,0,0,4,55,0,0,0,0,0,0,0,0,12,0,0,19,67.87878,31.51515,12.72727,12.72727,12.72727,12.72727,12.72727,9.090909,12.72727,12.72727,6.060606,53.93939,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.12121,12.72727,12.72727,16.9697
"484550072368","32100US484550072368","Texarkana city; Texarkana","Texarkana city; Texarkana, TX-AR Metro Area (part); Texas","tx","321","00","ACSSF","0029542",,,,,"48",,,"72368",,,,,,,,,,,"45500",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,36688,764,30,0,0,0,0,471,115,0,0,31,117,0,0,0,0,0,0,0,0,0,0,0,0,129.0909,29.09091,17.57576,17.57576,17.57576,17.57576,144.2424,69.09091,17.57576,17.57576,26.66667,83.63636,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576
"484634074144","32100US484634074144","Tyler city; Tyler","Tyler city; Tyler, TX Metro Area; Texas","tx","321","00","ACSSF","0029543",,,,,"48",,,"74144",,,,,,,,,,,"46340",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,104789,3108,505,0,0,55,47,299,763,111,0,193,124,0,0,0,0,0,194,68,8,62,627,0,52,300.606,162.4242,19.39394,19.39394,51.51515,35.15152,115.7576,216.9697,101.8182,19.39394,76.9697,63.63636,19.39394,19.39394,19.39394,19.39394,19.39394,108.4848,72.72727,9.69697,41.21212,289.697,19.39394,33.33333
"484662074588","32100US484662074588","Uvalde city; Uvalde","Uvalde city; Uvalde, TX Micro Area; Texas","tx","321","00","ACSSF","0029544",,,,,"48",,,"74588",,,,,,,,,,,"46620",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,16154,221,27,0,0,0,0,110,3,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,90.90909,28.48485,12.72727,12.72727,12.72727,12.72727,87.87878,12.72727,12.72727,12.72727,72.12122,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727
"484690075308","32100US484690075308","Vernon city; Vernon","Vernon city; Vernon, TX Micro Area; Texas","tx","321","00","ACSSF","0029545",,,,,"48",,,"75308",,,,,,,,,,,"46900",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,10509,114,2,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,63.63636,2.424242,12.72727,12.72727,63.63636,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,12.72727,4.242424
"484702075428","32100US484702075428","Victoria city; Victoria","Victoria city; Victoria, TX Metro Area; Texas","tx","321","00","ACSSF","0029546",,,,,"48",,,"75428",,,,,,,,,,,"47020",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,67055,1542,228,0,0,0,0,339,272,0,0,170,15,0,0,0,0,0,64,0,33,12,373,0,36,189.0909,126.0606,19.39394,19.39394,19.39394,19.39394,138.1818,116.3636,19.39394,19.39394,113.3333,12.12121,19.39394,19.39394,19.39394,19.39394,19.39394,40.60606,19.39394,16.9697,12.72727,92.72727,19.39394,21.81818
"484738076000","32100US484738076000","Waco city; Waco","Waco city; Waco, TX Metro Area; Texas","tx","321","00","ACSSF","0029547",,,,,"48",,,"76000",,,,,,,,,,,"47380",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,135858,3761,560,111,0,22,46,666,539,0,49,135,742,72,0,0,0,0,249,0,15,62,323,0,170,163.6364,126.0606,73.33334,19.39394,21.21212,31.51515,103.6364,146.6667,19.39394,30.30303,49.09091,146.0606,63.0303,19.39394,19.39394,19.39394,19.39394,132.1212,19.39394,10.90909,35.15152,101.8182,19.39394,69.09091
"484866079000","32100US484866079000","Wichita Falls city; Wichita Falls","Wichita Falls city; Wichita Falls, TX Metro Area; Texas","tx","321","00","ACSSF","0029548",,,,,"48",,,"79000",,,,,,,,,,,"48660",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,104279,4396,462,4,0,19,38,779,743,0,8,359,477,24,0,0,0,0,35,110,0,443,808,0,87,288.4849,149.0909,7.272727,19.39394,12.12121,30.90909,195.1515,113.9394,19.39394,7.878788,93.33334,112.7273,20,19.39394,19.39394,19.39394,19.39394,30.90909,100.6061,19.39394,181.2121,166.6667,19.39394,47.27273
